"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1993-12-26",,,,"0.01",,,,"36","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1993-12-27",,,,"0.00",,,,"33","24",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1993-12-28",,,,"0.26",,,,"28","22",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1993-12-29",,,,"0.02",,,,"27","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1993-12-30",,,,"0.00",,,,"30","19",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1993-12-31",,,,"0.00",,,,"43","10",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-01",,,,"0.00",,,,"43","17",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-02",,,,"0.00",,,,"53","29",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-03",,,,"0.00",,,,"39","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-04",,,,"0.58",,,,"37","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-05",,,,"0.00",,,,"40","25",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-06",,,,"0.00",,,,"42","27",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-07",,,,"0.04",,,,"47","27",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-08",,,,"0.19",,,,"41","24",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-09",,,,"0.00",,,,"33","19",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-10",,,,"0.00",,,,"33","12",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-11",,,,"0.00",,,,"44","25",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-12",,,,"0.73",,,,"40","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-13",,,,"0.00",,,,"38","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-14",,,,"0.00",,,,"44","22",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-15",,,,"0.00",,,,"29","6",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-16",,,,"0.00",,,,"20","2",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-17",,,,"0.95",,,,"33","15",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-18",,,,"0.07",,,,"33","5",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-19",,,,"0.00",,,,"13","-3",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-20",,,,"0.00",,,,"17","9",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-21",,,,"0.00",,,,"28","4",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-22",,,,"0.00",,,,"48","18",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-23",,,,"0.00",,,,"46","24",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-24",,,,"0.00",,,,"61","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-25",,,,"0.00",,,,"50","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-26",,,,"0.00",,,,"42","29",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-27",,,,"0.10",,,,"30","26",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-28",,,,"1.08",,,,"39","30",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-29",,,,"0.00",,,,"50","35",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-30",,,,"0.00",,,,"37","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-01-31",,,,"0.00",,,,"35","29",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-01",,,,"0.00",,,,"36","25",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-02",,,,"0.00",,,,"35","21",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-03",,,,"0.00",,,,"44","23",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-04",,,,"0.00",,,,"54","28",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-05",,,,"0.00",,,,"46","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-06",,,,"0.00",,,,"53","29",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-07",,,,"0.00",,,,"58","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-08",,,,"0.03",,,,"44","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-09",,,,"0.34",,,,"60","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-10",,,,"0.01",,,,"36","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-11",,,,"1.74",,,,"32","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-12",,,,"0.00",,,,"31","27",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-13",,,,"0.00",,,,"45","30",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-14",,,,"0.00",,,,"51","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-15",,,,"0.00",,,,"53","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-16",,,,"0.00",,,,"54","35",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-17",,,,"0.00",,,,"53","26",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-18",,,,"0.00",,,,"65","29",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-19",,,,"0.00",,,,"66","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-20",,,,"0.00",,,,"69","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-21",,,,"0.07",,,,"56","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-22",,,,"0.00",,,,"56","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-23",,,,"1.41",,,,"45","35",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-24",,,,"0.09",,,,"52","37",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-25",,,,"0.00",,,,"56","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-26",,,,"0.00",,,,"50","27",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-27",,,,"0.00",,,,"38","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-02-28",,,,"0.00",,,,"42","16",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-01",,,,"0.12",,,,"37","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-02",,,,"0.96",,,,"35","30",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-03",,,,"0.34",,,,"48","30",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-04",,,,"0.00",,,,"64","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-05",,,,"0.00",,,,"59","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-06",,,,"0.00",,,,"58","29",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-07",,,,"0.00",,,,"77","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-08",,,,"0.07",,,,"64","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-09",,,,"0.16",,,,"46","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-10",,,,"0.65",,,,"54","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-11",,,,"0.00",,,,"48","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-12",,,,"0.00",,,,"54","24",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-13",,,,"0.00",,,,"62","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-14",,,,"0.00",,,,"64","45",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-15",,,,"0.00",,,,"70","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-16",,,,"0.00",,,,"55","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-17",,,,"0.00",,,,"49","21",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-18",,,,"0.23",,,,"59","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-19",,,,"0.00",,,,"57","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-20",,,,"0.00",,,,"68","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-21",,,,"0.13",,,,"50","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-22",,,,"0.00",,,,"65","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-23",,,,"0.00",,,,"83","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-24",,,,"0.00",,,,"80","56",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-25",,,,"0.08",,,,"69","45",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-26",,,,"0.00",,,,"55","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-27",,,,,,,,"57","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-28",,,,,,,,"58","47",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-29",,,,,,,,"56","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-30",,,,,,,,"60","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-03-31",,,,,,,,"58","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-01",,,,,,,,"64","42",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-02",,,,,,,,"72","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-03",,,,,,,,"77","54",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-04",,,,,,,,"65","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-05",,,,,,,,"75","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-06",,,,,,,,"70","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-07",,,,"0.03",,,,"66","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-08",,,,"0.00",,,,"58","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-09",,,,"0.00",,,,"70","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-10",,,,"0.00",,,,"71","58",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-11",,,,"0.00",,,,"68","47",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-12",,,,"0.01",,,,"72","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-13",,,,"0.02",,,,"77","61",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-14",,,,"0.00",,,,"82","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-15",,,,"0.00",,,,"83","51",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-16",,,,"0.01",,,,"71","58",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-17",,,,"0.00",,,,"73","48",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-18",,,,"0.00",,,,"76","52",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-19",,,,"0.00",,,,"87","61",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-20",,,,"0.00",,,,"80","61",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-21",,,,"0.00",,,,"73","45",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-22",,,,"0.21",,,,"61","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-23",,,,"0.00",,,,"67","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-24",,,,"0.00",,,,"85","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-25",,,,"0.00",,,,"87","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-26",,,,"0.00",,,,"90","52",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-27",,,,"1.17",,,,"88","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-28",,,,"0.00",,,,"84","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-29",,,,"0.23",,,,"84","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-04-30",,,,"0.00",,,,"82","60",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-01",,,,"0.09",,,,"77","54",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-02",,,,"0.00",,,,"64","40",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-03",,,,"0.00",,,,"65","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-04",,,,"0.29",,,,"54","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-05",,,,"0.05",,,,"65","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-06",,,,"0.00",,,,"70","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-07",,,,"0.04",,,,"60","51",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-08",,,,"0.13",,,,"64","50",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-09",,,,"0.00",,,,"75","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-10",,,,"0.00",,,,"73","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-11",,,,"0.00",,,,"77","40",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-12",,,,"0.00",,,,"76","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-13",,,,"0.00",,,,"76","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-14",,,,"0.00",,,,"75","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-15",,,,"0.04",,,,"87","56",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-16",,,,"0.08",,,,"80","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-17",,,,"0.00",,,,"66","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-18",,,,"0.00",,,,"63","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-19",,,,"0.00",,,,"61","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-20",,,,"0.00",,,,"62","49",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-21",,,,"0.00",,,,"75","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-22",,,,"0.00",,,,"84","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-23",,,,"0.00",,,,"91","58",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-24",,,,"0.25",,,,"88","55",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-25",,,,"0.28",,,,"87","60",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-26",,,,"0.05",,,,"78","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-27",,,,"0.00",,,,"68","52",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-28",,,,"0.00",,,,"72","40",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-29",,,,"0.00",,,,"80","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-30",,,,"0.00",,,,"83","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-05-31",,,,"0.00",,,,"84","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-01",,,,"0.00",,,,"90","61",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-02",,,,"0.00",,,,"82","60",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-03",,,,"0.00",,,,"79","47",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-04",,,,"0.00",,,,"80","51",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-05",,,,"0.00",,,,"83","61",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-06",,,,"0.00",,,,"87","68",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-07",,,,"0.00",,,,"92","71",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-08",,,,"0.10",,,,"84","66",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-09",,,,"0.00",,,,"73","60",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-10",,,,"0.11",,,,"71","58",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-11",,,,"0.02",,,,"72","62",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-12",,,,"0.00",,,,"86","64",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-13",,,,"0.00",,,,"92","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-14",,,,"0.00",,,,"94","68",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-15",,,,"0.00",,,,"98","69",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-16",,,,"0.05",,,,"95","69",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-17",,,,"0.00",,,,"89","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-18",,,,"0.00",,,,"91","66",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-19",,,,"0.00",,,,"95","65",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-20",,,,"0.00",,,,"92","70",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-21",,,,"1.24",,,,"93","72",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-22",,,,"0.37",,,,"88","73",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-23",,,,"0.36",,,,"89","69",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-24",,,,"0.00",,,,"91","70",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-25",,,,"0.00",,,,"84","72",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-26",,,,"0.00",,,,"87","58",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-27",,,,"0.28",,,,"81","67",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-28",,,,"0.00",,,,"86","64",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-29",,,,"0.00",,,,"91","70",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-06-30",,,,"0.19",,,,"87","66",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-01",,,,"0.00",,,,"86","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-02",,,,"0.00",,,,"91","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-03",,,,"0.00",,,,"90","68",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-04",,,,"0.00",,,,"85","66",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-05",,,,"0.00",,,,"88","68",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-06",,,,"0.00",,,,"94","70",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-07",,,,"0.00",,,,"94","68",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-08",,,,"0.00",,,,"93","73",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-09",,,,"0.07",,,,"94","71",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-10",,,,"0.00",,,,"88","69",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-11",,,,"0.00",,,,"85","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-12",,,,"0.00",,,,"89","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-13",,,,"0.00",,,,"90","70",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-14",,,,"0.00",,,,"92","70",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-15",,,,"0.00",,,,"91","73",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-16",,,,"0.00",,,,"87","71",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-17",,,,"0.00",,,,"80","71",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-18",,,,"0.00",,,,"88","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-19",,,,"0.00",,,,"90","66",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-20",,,,"0.00",,,,"91","70",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-21",,,,"0.00",,,,"83","73",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-22",,,,"0.00",,,,"87","72",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-23",,,,"0.15",,,,"87","69",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-24",,,,"0.00",,,,"89","67",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-25",,,,"0.13",,,,"91","67",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-26",,,,,,,,"87","66",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-27",,,,,,,,"72","67",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1994-07-28",,,,,,,,"80","66",,,,
